time,seconds_elapsed,z,y,x
1769590510980007000,0.1500068359375,0.06208229064941406,0.0006480216979980469,0.0017931461334228516
1769590511019933700,0.18993359375,0.03349590301513672,0.002778977155685425,0.004126369953155518
1769590511059873800,0.229873779296875,0.10327339172363281,-0.005360119044780731,0.02245602011680603
1769590511099807000,0.269806884765625,-0.0022249221801757812,0.009497560560703278,-0.010928034782409668
1769590511139748400,0.309748291015625,0.11063861846923828,-0.010822989046573639,0.02317655086517334
1769590511179693600,0.349693603515625,0.004578590393066406,0.0076554566621780396,-0.03496682643890381
1769590511219633200,0.389633056640625,0.08847427368164062,-0.011376865208148956,0.01099422574043274
1769590511259569400,0.4295693359375,0.04067802429199219,0.030274733901023865,-0.01859113574028015
1769590511299510800,0.4695107421875,0.04543781280517578,-0.013172648847103119,0.03276136517524719
1769590511339451000,0.509450927734375,0.05259132385253906,0.02172832190990448,0.0029136836528778076
1769590511379389000,0.549388916015625,0.07178115844726562,-0.006640039384365082,0.013568758964538574
1769590511419327500,0.589327392578125,0.07895088195800781,0.021748729050159454,-0.00023624300956726074
1769590511459273500,0.6292734375,0.062211036682128906,0.011645130813121796,0.020787328481674194
1769590511499214000,0.669214111328125,0.05743217468261719,0.004223264753818512,-0.005787849426269531
1769590511539160800,0.709160888671875,0.09573173522949219,0.017979979515075684,0.004240363836288452
1769590511579111400,0.749111328125,0.05024528503417969,0.003193676471710205,0.016256213188171387
1769590511619060000,0.78906005859375,0.07181644439697266,0.005352146923542023,0.010749220848083496
1769590511658999600,0.82899951171875,0.055014610290527344,-0.012838706374168396,0.005478888750076294
1769590511698941000,0.86894091796875,0.03351593017578125,0.011472620069980621,0.0012876689434051514
1769590511738877200,0.908877197265625,0.10768604278564453,-0.0016831159591674805,0.027324140071868896
1769590511778790400,0.948790283203125,0.021533966064453125,0.015062510967254639,0.02360224723815918
1769590511818723800,0.988723876953125,0.09332847595214844,-0.011953234672546387,0.015352696180343628
1769590511858665000,1.0286650390625,0.06222248077392578,0.016744308173656464,0.0027175545692443848
1769590511898608400,1.0686083984375,0.06701469421386719,-0.007545992732048035,0.012290894985198975
1769590511938562300,1.108562255859375,0.064605712890625,0.025502048432826996,-0.0014082789421081543
1769590511978507500,1.148507568359375,0.09094524383544922,-0.003583677113056183,0.005773395299911499
1769590512018452700,1.18845263671875,0.09093666076660156,0.005521886050701141,0.013431817293167114
1769590512058395100,1.22839501953125,0.07658767700195312,0.015025235712528229,0.010481715202331543
1769590512098341600,1.268341552734375,0.052634239196777344,0.0024182945489883423,0.011120915412902832
1769590512138285600,1.30828564453125,0.08379364013671875,0.00038282573223114014,0.012199610471725464
1769590512178235100,1.348235107421875,0.05263519287109375,0.009034879505634308,0.025633513927459717
1769590512218178000,1.388177978515625,0.06943035125732422,-0.00017962604761123657,0.00037473440170288086
1769590512258127400,1.42812744140625,0.062221527099609375,0.011203974485397339,-0.005735278129577637
1769590512298072000,1.468072021484375,0.047870635986328125,0.0012755170464515686,0.017845332622528076
1769590512338011100,1.50801123046875,0.062225341796875,-0.00661400705575943,0.0016799867153167725
1769590512377951200,1.547951171875,0.052664756774902344,0.017218969762325287,0.00598636269569397
1769590512417895200,1.587895263671875,0.05983161926269531,-0.000293046236038208,0.021145224571228027
1769590512457834200,1.627834228515625,0.059859275817871094,0.021141037344932556,-0.0036784708499908447
1769590512497778000,1.66777783203125,0.07421112060546875,-0.010454915463924408,0.011282235383987427
1769590512537721300,1.707721435546875,0.08139801025390625,0.015529707074165344,0.004096806049346924
1769590512577627400,1.74762744140625,0.06463813781738281,-0.011140711605548859,0.018586844205856323
1769590512617564000,1.78756396484375,0.06221961975097656,0.01688653975725174,-0.004284381866455078
1769590512657514500,1.827514404296875,0.06943130493164062,-0.007051996886730194,0.004334479570388794
1769590512697451300,1.867451171875,0.016745567321777344,0.00899350643157959,0.005050569772720337
1769590512737389800,1.907389892578125,0.08381366729736328,0.01151072233915329,0.015944302082061768
1769590512777330700,1.94733056640625,0.05745220184326172,-0.0060865432024002075,0.019498765468597412
1769590512817277200,1.987277099609375,0.08620834350585938,0.008521214127540588,-0.014977633953094482
1769590512857204500,2.02720458984375,0.0765981674194336,-0.0018889904022216797,0.015186011791229248
